ds;AUD;CAD;CHF;DKK;GBP;ISK;JPY;NZD;SEK;USD;XDR
31.12.1997;4.7892;5.1043;503.63;107.42;12.124;10.15;5.6293;4.2685;92.74;7.3157;9.87071
01.01.1998;;;;;;;;;;;
02.01.1998;4.8125;5.1888;505.26;107.71;12.168;10.2;5.6347;4.2849;93.06;7.401;9.94065
05.01.1998;4.7786;5.1753;503.41;107.31;12.106;10.16;5.5623;4.2346;92.63;7.38;9.87998
06.01.1998;4.7444;5.2294;502.59;107.13;12.129;10.21;5.5769;4.2323;92.51;7.4585;9.94807
07.01.1998;4.7702;5.2333;508.16;107.83;12.169;10.28;5.6421;4.2473;92.86;7.508;10.0228
08.01.1998;4.7777;5.2491;508.66;107.86;12.183;10.3;5.6526;4.2548;93.17;7.518;10.0268
09.01.1998;4.7724;5.2035;505.11;107.61;12.008;10.17;5.6652;4.255;92.99;7.4226;9.93574
12.01.1998;4.7803;5.2275;507.97;108.05;12.077;10.27;5.6674;4.2489;93.37;7.485;10.0059
13.01.1998;4.8126;5.2338;508.81;108.46;12.251;10.34;5.6797;4.282;93.58;7.505;10.0439
14.01.1998;4.9202;5.2709;508.01;108.4;12.278;10.35;5.7645;4.3646;93.84;7.544;10.0939
15.01.1998;4.885;5.2376;508.29;108.48;12.262;10.3;5.7453;4.3418;93.84;7.5125;10.0608
16.01.1998;4.9581;5.2694;504.44;108.3;12.308;10.33;5.8631;4.4149;94.07;7.554;10.1344
19.01.1998;5.0242;5.2571;504.28;108.07;12.398;10.33;5.8592;4.4475;94.02;7.549;10.10169
20.01.1998;5.0085;5.2623;505.58;108.16;12.384;10.32;5.8611;4.4075;93.82;7.5685;10.1332
21.01.1998;5.0101;5.2434;506.44;108.18;12.313;10.29;5.8896;4.4071;93.61;7.551;10.12967
22.01.1998;4.9063;5.1607;507.79;108.44;12.228;10.21;5.8806;4.3162;93.64;7.4595;10.0708
23.01.1998;4.9278;5.1308;509.92;108.94;12.307;10.26;5.9106;4.3306;93.9;7.455;10.0944
26.01.1998;4.9511;5.0819;511.17;109.13;12.336;10.25;5.8521;4.3286;93.76;7.366;10.0193
27.01.1998;4.9971;5.1077;510.1;108.66;12.27;10.22;5.8663;4.3917;93.51;7.4015;10.0387
28.01.1998;5.0567;5.1226;511.05;108.81;12.215;10.25;5.9343;4.4273;93.41;7.4665;10.0925
29.01.1998;5.0552;5.1668;514.81;109.1;12.334;10.29;5.9862;4.4188;93.58;7.5265;10.18
30.01.1998;5.1063;5.1922;515.14;108.92;12.443;10.35;5.9777;4.3997;93.59;7.606;10.2328
02.02.1998;5.1909;5.2191;511.53;108.57;12.373;10.34;5.9964;4.467;93.36;7.5885;10.1966
03.02.1998;5.1614;5.1772;510.16;108.52;12.353;10.32;5.9729;4.4423;93.3;7.53;10.158
04.02.1998;5.1125;5.2281;514.71;109.12;12.409;10.37;6.022;4.408;93.47;7.5395;10.1948
05.02.1998;5.091;5.1746;515.1;109.05;12.379;10.37;6.0536;4.4047;93.03;7.4895;10.188
06.02.1998;5.0555;5.1933;514.95;109.06;12.303;10.32;6.0094;4.3844;93;7.4565;10.1204
09.02.1998;5.0783;5.2794;517.81;109.58;12.37;10.38;6.0573;4.4162;93.33;7.5575;10.2239
10.02.1998;5.1232;5.2677;516.41;109.36;12.326;10.41;6.119;4.4488;92.87;7.5525;10.2169
11.02.1998;5.1404;5.2628;515.58;109.22;12.249;10.42;6.0821;4.4424;93.06;7.5455;10.1845
12.02.1998;5.121;5.251;517.12;109.11;12.323;10.45;6.1447;4.4095;93.07;7.5525;10.233
13.02.1998;5.0949;5.2528;516.27;109.07;12.373;10.45;6.0501;4.4076;93.31;7.553;10.1926
16.02.1998;5.0595;5.2584;518.59;109.22;12.428;10.48;6.0148;4.3841;93.43;7.5895;10.23201
17.02.1998;5.0491;5.2458;517.95;109.41;12.406;10.53;6.0205;4.3719;93.33;7.575;10.2215
18.02.1998;5.1024;5.2847;516.6;109.36;12.412;10.5;6.0225;4.4216;93.68;7.607;10.2445
19.02.1998;5.1094;5.2917;517.16;109.42;12.43;10.52;6.0127;4.4223;93.75;7.579;10.2166
20.02.1998;5.1075;5.3188;516.38;109.26;12.395;10.51;5.9684;4.3994;93.96;7.565;10.1826
23.02.1998;5.0709;5.3507;516.73;109.66;12.456;10.51;5.9184;4.3682;94.15;7.614;10.2339
24.02.1998;5.0158;5.2876;517.94;109.7;12.387;10.46;5.8814;4.3284;93.72;7.5335;10.1705
25.02.1998;4.9931;5.2769;516.43;109.53;12.386;10.45;5.9123;4.3322;93.99;7.514;10.1486
26.02.1998;5.0866;5.3504;517.15;109.68;12.457;10.56;5.9328;4.3812;94.31;7.597;10.218
27.02.1998;5.1024;5.316;514.37;109.37;12.447;10.53;5.9792;4.3939;94.28;7.5535;10.19896
02.03.1998;5.1302;5.2709;515.92;109.44;12.466;10.48;6.0175;4.4151;94.45;7.5195;10.1778
03.03.1998;5.172;5.3445;516.21;109.5;12.487;10.48;6.0086;4.4555;94.85;7.578;10.2276
04.03.1998;5.1059;5.3121;512.56;109.27;12.456;10.45;6.0012;4.408;94.63;7.5525;10.1947
05.03.1998;5.0665;5.302;510.84;109.05;12.429;10.43;5.9328;4.3789;94.6;7.54;10.173
06.03.1998;5.0893;5.3532;511.03;109.02;12.449;10.41;5.973;4.4129;94.29;7.6;10.2084
09.03.1998;5.0698;5.3722;510.04;109.08;12.461;10.41;5.9391;4.3991;94.79;7.6175;10.2263
10.03.1998;5.076;5.3781;510.25;108.89;12.415;10.41;5.953;4.4336;94.87;7.5925;10.1963
11.03.1998;5.0815;5.3988;510.46;108.95;12.482;10.44;5.9368;4.4285;95.02;7.611;10.2002
12.03.1998;5.0861;5.409;511.8;109.15;12.546;10.46;5.9019;4.4179;95.12;7.6105;10.2059
13.03.1998;5.1186;5.3953;511.58;109.09;12.587;10.46;5.9076;4.4248;95.16;7.5995;10.2169
16.03.1998;5.0703;5.3539;512.5;109.15;12.635;10.42;5.846;4.4006;95.55;7.567;10.1773
17.03.1998;5.0954;5.37;513.19;109.57;12.648;10.48;5.8759;4.4292;95.6;7.5875;10.21
18.03.1998;5.0635;5.364;513.57;109.54;12.729;10.48;5.8356;4.3342;95.64;7.6085;10.228
19.03.1998;5.0483;5.3531;509.91;109.01;12.668;10.47;5.8453;4.2856;95.56;7.5925;10.1984
20.03.1998;5.0322;5.3613;508.8;108.87;12.647;10.47;5.8392;4.2701;95.31;7.6015;10.1956
23.03.1998;5.0441;5.3644;506.88;108.56;12.653;10.46;5.8123;4.2694;95.25;7.588;10.1854
24.03.1998;5.0482;5.3159;506.58;108.3;12.646;10.43;5.7974;4.2554;95.16;7.543;10.1307
25.03.1998;5.0668;5.3441;508.23;108.63;12.651;10.46;5.8378;4.2488;95.37;7.5675;10.1644
26.03.1998;5.0752;5.3627;506.43;108.43;12.664;10.45;5.8552;4.2528;95.2;7.5585;10.1673
27.03.1998;5.0604;5.312;504.71;108.11;12.675;10.39;5.8081;4.2256;95.33;7.5075;10.1149
30.03.1998;5.0304;5.3213;501.7;107.97;12.687;10.39;5.7379;4.1981;95.61;7.539;10.1026
31.03.1998;5.0393;5.3567;499.9;107.96;12.756;10.44;5.7334;4.2043;95.46;7.6185;10.1775
01.04.1998;5.054;5.3861;502.1;108.48;12.76;10.48;5.7295;4.2165;95.48;7.6345;10.1879
02.04.1998;5.0327;5.4072;499.74;108.51;12.806;10.5;5.7359;4.2113;95.41;7.666;10.2219
03.04.1998;5.0358;5.3874;501.08;108.48;12.758;10.5;5.6932;4.2236;95.55;7.659;10.0082
06.04.1998;5.0404;5.3915;501.12;108.72;12.661;10.51;5.6633;4.2019;95.62;7.637;10.1732
07.04.1998;5.017;5.3874;499.48;108.97;12.722;10.54;5.7051;4.1871;95.45;7.642;10.1958
08.04.1998;5.0231;5.3538;500.07;108.99;12.739;10.54;5.7229;4.172;95.69;7.6235;10.1964
09.04.1998;;;;;;;;;;;
10.04.1998;;;;;;;;;;;
13.04.1998;;;;;;;;;;;
14.04.1998;4.9078;5.27;500.36;108.76;12.613;10.49;5.8179;4.152;96.11;7.558;10.173
15.04.1998;4.8443;5.2264;501.81;109.04;12.576;10.43;5.7983;4.1172;96.38;7.4845;10.0996
16.04.1998;4.8973;5.2335;500.3;109.2;12.679;10.46;5.7321;4.161;96.8;7.5245;10.1287
17.04.1998;4.8914;5.2199;498.8;108.88;12.697;10.45;5.6746;4.1843;96.81;7.482;10.0881
20.04.1998;4.8475;5.2507;498.7;108.6;12.548;10.45;5.67;4.1453;96.49;7.498;10.075
21.04.1998;4.8198;5.1951;500;108.83;12.468;10.43;5.6466;4.1518;97.02;7.4225;
22.04.1998;4.8441;5.2024;500.4;108.82;12.476;10.42;5.6928;4.1528;96.95;7.441;10.0511
23.04.1998;4.8478;5.1977;501.35;108.75;12.388;10.42;5.7138;4.1596;96.94;7.4325;10.0317
24.04.1998;4.8638;5.2002;502.46;109;12.448;10.45;5.7551;4.1849;96.79;7.469;10.07837
27.04.1998;4.831;5.2106;499.67;109.11;12.438;10.44;5.644;4.1405;96.97;7.4725;10.056
28.04.1998;4.8002;5.1717;500.03;109.04;12.441;10.43;5.6463;4.1135;96.37;7.4405;10.0322
29.04.1998;4.8308;5.1817;499.4;108.94;12.451;10.44;5.6431;4.1277;96.14;7.4635;10.04498
30.04.1998;4.8551;5.1897;498.13;109;12.452;10.41;5.6425;4.1364;96.31;7.447;10.02858
01.05.1998;;;;;;;;;;;
04.05.1998;4.7887;5.1654;496.28;108.72;12.36;10.36;5.558;4.1055;96.13;7.402;9.98012
05.05.1998;4.7479;5.1577;496.08;108.79;12.321;10.35;5.5594;4.075;96.46;7.399;9.99065
06.05.1998;4.7171;5.1127;496.49;108.92;12.214;10.31;5.5553;4.0471;96.67;7.363;9.94741
07.05.1998;4.6835;5.118;499.12;109.11;12.224;10.3;5.5248;4.0041;97.04;7.3645;9.95312
08.05.1998;4.7135;5.1502;502.07;109.66;12.141;10.34;5.5614;4.0206;96.89;7.3955;9.96921
11.05.1998;4.6765;5.1413;500.71;109.73;12.079;10.28;5.5723;3.9941;97.24;7.3855;9.95218
12.05.1998;4.71;5.176;499.12;109.61;12.107;10.39;5.5646;3.9895;97.34;7.412;9.97648
13.05.1998;4.6866;5.1782;503.11;109.95;12.135;10.43;5.5474;3.9833;97.4;7.4385;9.99057
14.05.1998;4.6736;5.149;504.98;110.21;12.129;10.46;5.553;3.9732;96.92;7.451;10.0029
15.05.1998;4.6706;5.1501;503.72;109.99;12.175;10.46;5.5601;3.9933;96.77;7.455;10.0135
18.05.1998;4.6708;5.1628;503.8;110.31;12.124;10.49;5.5425;3.9981;96.56;7.499;10.0334
19.05.1998;4.6746;5.1744;505.13;110.3;12.168;10.49;5.5107;4.007;96.49;7.4835;10.0217
20.05.1998;4.6806;5.1701;506.5;110.5;12.162;10.5;5.4989;3.9846;96.81;7.4835;10.0288
21.05.1998;;;;;;;;;;;
22.05.1998;4.6925;5.1254;506.95;110.89;12.135;10.49;5.4779;3.9835;97.06;7.4395;9.99884
25.05.1998;4.6626;5.1224;505.96;110.63;12.107;10.46;5.4618;3.9811;96.56;7.4275;9.97075
26.05.1998;4.6496;5.1413;506.35;110.78;12.158;10.46;5.42;3.9821;96.77;7.4585;9.99804
27.05.1998;4.6344;5.1386;509.64;111.15;12.236;10.49;5.4322;3.977;96.86;7.479;10.04
28.05.1998;4.7108;5.1928;512.39;111.49;12.329;10.56;5.5035;4.0383;96.89;7.5475;10.0808
29.05.1998;4.7099;5.1964;509.89;111.2;12.268;10.53;5.4498;4.0421;96.44;7.554;10.0873
01.06.1998;;;;;;;;;;;
02.06.1998;4.6136;5.1655;509.51;110.92;12.321;10.54;5.4029;3.9486;96.29;7.5305;10.0663
03.06.1998;4.6065;5.1527;505.24;110.42;12.21;10.51;5.4308;3.9494;96.11;7.475;10.0098
04.06.1998;4.5383;5.102;504.32;110.37;12.16;10.46;5.3672;3.8925;96.02;7.4185;9.94109
05.06.1998;4.5045;5.1121;505.71;110.38;12.18;10.49;5.3371;3.8465;95.79;7.4415;9.96669
08.06.1998;4.4483;5.0971;503.59;110.04;12.143;10.49;5.2964;3.7762;94.96;7.443;9.93931
09.06.1998;4.468;5.1242;506;110.36;12.183;10.52;5.3153;3.7809;95.49;7.4685;9.9688
10.06.1998;4.4121;5.1694;511.43;111.13;12.374;10.61;5.351;3.7376;95.3;7.5615;10.07865
11.06.1998;4.5055;5.1873;511.55;111.02;12.377;10.63;5.3602;3.8169;95.46;7.5965;10.08876
12.06.1998;4.5251;5.2072;512.36;111.15;12.456;10.69;5.3134;3.8399;95.65;7.647;10.1166
15.06.1998;4.5078;5.2388;511.26;111.37;12.529;10.7;5.272;3.8092;95.48;7.6945;10.1473
16.06.1998;4.5047;5.1951;509.66;111.6;12.54;10.67;5.2708;3.791;95.21;7.65;10.1404
17.06.1998;4.5005;5.1849;509.19;111.36;12.626;10.63;5.3252;3.7976;95.02;7.615;10.1343
18.06.1998;4.602;5.1628;506.27;111.08;12.571;10.61;5.5183;3.918;95.62;7.5535;10.1399
19.06.1998;4.6472;5.1624;506.92;111.07;12.676;10.63;5.5714;3.9577;95.51;7.581;10.1859
22.06.1998;4.6206;5.1653;506.32;110.93;12.657;10.69;5.5002;3.9118;95.48;7.609;10.1729
23.06.1998;4.6155;5.1366;504.61;110.81;12.665;10.63;5.4931;3.8755;95.7;7.559;10.1113
24.06.1998;4.6219;5.1576;504.65;110.64;12.65;10.64;5.4024;3.9249;95.86;7.5925;10.1301
25.06.1998;4.5919;5.1785;504.68;111.12;12.674;10.66;5.3892;3.9052;96.33;7.5955;10.1163
26.06.1998;4.62;5.1857;503.31;111.23;12.714;10.68;5.3796;3.899;96.71;7.61;10.1333
29.06.1998;4.6575;5.2353;503.07;111.4;12.778;10.68;5.4142;3.8987;96.2;7.692;10.222
30.06.1998;4.7127;5.2184;503.18;111.37;12.782;10.69;5.474;3.942;96.35;7.6685;10.2109
01.07.1998;4.7729;5.2365;503.81;111.38;12.774;10.73;5.5646;4.0242;96.17;7.668;10.2157
02.07.1998;4.791;5.2925;507.4;111.76;12.861;10.8;5.5741;4.0058;96.01;7.743;10.278
03.07.1998;4.7944;5.2977;506.26;112.02;12.855;10.79;5.5652;4.0139;96.18;7.7585;10.3175
06.07.1998;4.7594;5.2615;505.72;111.73;12.664;10.72;5.4844;3.9865;95.7;7.7325;10.2743
07.07.1998;4.7464;5.2297;505.45;111.41;12.61;10.68;5.5097;3.9831;95.29;7.702;10.2348
08.07.1998;4.7732;5.2282;504.29;111.38;12.618;10.7;5.5417;4.0036;95.64;7.703;10.2267
09.07.1998;4.7653;5.2523;504.66;111.38;12.653;10.73;5.5239;3.9906;95.8;7.739;10.2469
10.07.1998;4.7695;5.2569;502.2;111.3;12.645;10.74;5.4847;3.9998;95.57;7.7515;10.2595
13.07.1998;4.6714;5.1932;501.63;111.47;12.564;10.68;5.3982;3.9233;95.32;7.68;10.1779
14.07.1998;4.7206;5.1673;504.38;111.68;12.555;10.68;5.4112;3.9566;95.3;7.6515;10.1682
15.07.1998;4.7671;5.1702;504.68;111.59;12.504;10.7;5.4395;4.0071;95.36;7.661;10.1897
16.07.1998;4.7755;5.1066;503.81;111.14;12.432;10.66;5.4478;4.0065;95.25;7.6025;10.1407
17.07.1998;4.7798;5.073;502.09;110.91;12.392;10.63;5.4329;4.0078;95.24;7.554;10.0757
20.07.1998;4.6926;5.0484;499.87;110.67;12.344;10.57;5.3858;3.9415;95.07;7.5105;10.0454
21.07.1998;4.7465;5.0675;500.7;110.94;12.429;10.6;5.4101;3.9765;95.21;7.5455;10.072
22.07.1998;4.7038;5.0524;499.74;110.97;12.384;10.57;5.3647;3.9469;95.08;7.546;10.0592
23.07.1998;4.688;5.0628;499.74;110.92;12.414;10.59;5.3466;3.9306;95.2;7.5735;10.0736
24.07.1998;4.6919;5.0555;502.59;111.17;12.485;10.61;5.3662;3.9361;95.26;7.5615;10.0962
27.07.1998;4.6024;5.0188;502.97;110.97;12.47;10.58;5.2965;3.8615;95.69;7.5295;10.041
28.07.1998;4.6037;5.0168;501.76;110.83;12.479;10.58;5.3159;3.8709;95.54;7.539;10.0478
29.07.1998;4.6001;5.0083;505.05;111.35;12.336;10.58;5.3124;3.8779;95.41;7.5;10.0119
30.07.1998;4.62;4.9938;507.21;111.37;12.37;10.6;5.2867;3.8868;95.16;7.5245;10.0494
31.07.1998;4.6143;5.026;505.97;111.35;12.359;10.56;5.2544;3.8866;95;7.549;10.0363
03.08.1998;4.5737;5.0058;505.37;111.57;12.363;10.61;5.2161;3.8661;95.08;7.5805;10.046
04.08.1998;4.5887;5.0121;506.27;111.81;12.346;10.62;5.2353;3.871;95;7.5865;10.0663
05.08.1998;4.5898;4.9845;506.82;111.92;12.354;10.56;5.244;3.8995;94.99;7.544;10.048
06.08.1998;4.5785;4.9666;506.1;111.91;12.348;10.6;5.216;3.8941;95.02;7.546;10.0433
07.08.1998;4.5458;4.9329;507.21;112.02;12.336;10.61;5.2006;3.8623;94.62;7.5575;10.043
10.08.1998;4.5399;4.9883;507.18;111.92;12.35;10.62;5.1829;3.8521;94.38;7.5925;10.0627
11.08.1998;4.5358;5.0081;508.85;112.11;12.419;10.65;5.1644;3.8263;93.8;7.6175;10.0805
12.08.1998;4.533;4.9813;508.92;111.89;12.377;10.59;5.197;3.8393;93.53;7.5778;10.067
13.08.1998;4.5115;5.0064;510.9;111.7;12.388;10.57;5.1975;3.8228;93.48;7.6175;10.0971
14.08.1998;4.5377;5.0129;509.82;111.7;12.331;10.59;5.2394;3.8362;93.73;7.604;10.0748
17.08.1998;4.5446;5.0552;509.55;111.71;12.387;10.66;5.2529;3.8598;93.58;7.6865;10.0409
18.08.1998;4.5368;5.029;509.26;112.2;12.397;10.68;5.2797;3.8522;93.97;7.6745;10.1379
19.08.1998;4.6039;5.043;511.34;112.41;12.465;10.72;5.3431;3.8889;94.4;7.7085;10.1829
20.08.1998;4.5473;5.0067;511.53;112.59;12.481;10.75;5.3858;3.8378;94.67;7.678;10.1902
21.08.1998;4.5307;5.0323;513.9;112.64;12.589;10.76;5.3926;3.828;94.37;7.706;10.2151
24.08.1998;4.5001;5.0227;515.2;112.9;12.671;10.8;5.3514;3.8048;94.72;7.7435;10.2619
25.08.1998;4.4999;5.043;519.23;113.98;12.773;10.87;5.3904;3.8188;94.62;7.8015;10.3403
26.08.1998;4.553;5.117;529.17;115.82;13.012;11;5.4851;3.91;95.45;7.9375;10.5027
27.08.1998;4.5346;5.1249;534.92;116.89;13.216;11.08;5.5989;3.9185;96.45;8.0372;10.6613
28.08.1998;4.64;5.2499;562.68;121.5;13.778;11.52;5.7956;4.0302;99.49;8.308;11.0472
31.08.1998;4.4404;5.0568;539.68;116.53;13.041;10.93;5.5232;3.8784;97.01;7.828;10.5069
01.09.1998;4.5422;5.0703;546.11;117.84;13.225;11.07;5.6643;3.934;97.29;7.8995;10.6555
02.09.1998;4.5271;4.9825;534.74;115.68;12.858;10.8;5.5969;3.9043;97.38;7.703;10.3738
03.09.1998;4.4959;5.0091;537.79;116.4;12.885;10.87;5.6582;3.8635;97.39;7.6985;10.4477
04.09.1998;4.5717;5.0387;541.91;116.9;12.929;10.92;5.7303;3.9307;97.72;7.752;10.4865
07.09.1998;4.5348;5.0487;540.99;116.7;12.786;10.83;5.817;3.901;96.75;7.6685;10.4716
08.09.1998;4.5921;5.0794;548.39;117.56;12.848;10.96;5.8649;3.9728;97.08;7.7405;10.5294
09.09.1998;4.5385;5.096;545.06;117.29;12.842;11;5.8127;3.9368;96.76;7.7535;10.4681
10.09.1998;4.5001;5.0542;547.11;117.75;12.835;10.96;5.6512;3.9006;96.57;7.676;10.4519
11.09.1998;4.5595;4.9923;549.06;118.03;12.809;10.9;5.7698;3.9575;95.56;7.577;10.4113
14.09.1998;4.5045;4.9784;538.38;116.36;12.639;10.77;5.7115;3.9052;95.66;7.5535;10.3311
15.09.1998;4.5005;5.0181;540.04;116.88;12.688;10.78;5.6738;3.8806;96.18;7.5417;10.3462
16.09.1998;4.477;4.9945;536.6;116.26;12.575;10.75;5.5906;3.8355;96.38;7.5205;10.2585
17.09.1998;4.4034;4.9472;539.76;116.52;12.613;10.74;5.5704;3.796;95.84;7.4945;10.2789
18.09.1998;4.4137;4.8803;536.48;115.58;12.546;10.67;5.6363;3.7921;95.35;7.4625;10.2205
21.09.1998;4.3713;4.8796;537.16;115.9;12.5;10.66;5.5939;3.7266;94.59;7.445;10.2189
22.09.1998;4.393;4.9233;539.27;116.53;12.616;10.75;5.5699;3.7548;94.1;7.5255;10.283
23.09.1998;4.3364;4.9038;538.67;117.07;12.621;10.73;5.4942;3.6715;94.73;7.509;10.2483
24.09.1998;4.3702;4.9576;538.73;117.3;12.608;10.78;5.4958;3.714;94.86;7.5045;10.2552
25.09.1998;4.3671;4.9013;537.87;116.63;12.618;10.72;5.4991;3.6798;94.33;7.4145;10.2118
28.09.1998;4.3815;4.9397;537.16;116.4;12.641;10.76;5.4955;3.6871;93.91;7.4585;10.2175
29.09.1998;4.4154;4.9195;533.78;116.25;12.672;10.71;5.5141;3.7254;94.56;7.4115;10.2388
30.09.1998;4.3806;4.8696;532.17;115.86;12.577;10.64;5.4297;3.6884;93.98;7.3865;10.1293
01.10.1998;4.4034;4.8474;539.07;117.14;12.598;10.71;5.4286;3.711;94.29;7.4095;10.2235
02.10.1998;4.3924;4.7865;543.21;117.77;12.59;10.74;5.4759;3.7092;94.05;7.3985;10.254
05.10.1998;4.4945;4.8594;557.48;120.9;12.705;10.95;5.5567;3.7686;93.16;7.5065;10.3706
06.10.1998;4.3297;4.7492;551.66;119.38;12.475;10.8;5.5811;3.6525;92.88;7.4005;10.2403
07.10.1998;4.4727;4.8026;552.12;119.32;12.431;10.81;5.7508;3.7299;93.5;7.3984;10.3971
08.10.1998;4.4845;4.7855;560.23;119.46;12.434;10.71;5.9506;3.7446;94.21;7.283;10.4029
09.10.1998;4.5457;4.8019;564.56;119.59;12.629;10.88;6.3487;3.8653;93.46;7.407;10.4824
12.10.1998;4.7061;4.8957;562.78;119.82;12.74;11.01;6.4792;4.0469;94.58;7.5075;10.565
13.10.1998;4.6691;4.8414;561.93;119.92;12.669;10.95;6.3024;4.0463;95.24;7.4765;10.5263
14.10.1998;4.772;4.8951;570.54;121.58;12.9;11.06;6.3399;4.1021;95.56;7.5825;10.6848
15.10.1998;4.8525;4.9444;573.01;122.76;13.013;11.15;6.4404;4.0891;95.92;7.6267;10.756
16.10.1998;4.8053;4.8973;574.57;123;12.855;11.13;6.5064;4.0631;96.21;7.5585;10.7749
19.10.1998;4.6882;4.7874;561.8;120.17;12.596;10.94;6.445;3.9565;95.3;7.3905;10.5118
20.10.1998;4.7179;4.8312;560.38;120.19;12.64;10.98;6.4733;3.9595;95.48;7.4715;10.5714
21.10.1998;4.6617;4.8099;551.19;118.84;12.635;10.89;6.3634;3.9126;95.12;7.4025;10.4791
22.10.1998;4.6279;4.7961;548.13;118;12.558;10.81;6.2869;3.8754;95.05;7.4135;10.4306
23.10.1998;4.6001;4.7613;548.9;118.16;12.482;10.74;6.1707;3.8886;94.92;7.369;10.3803
26.10.1998;4.5504;4.7612;545.73;117.21;12.377;10.66;6.1762;3.8463;95.11;7.3565;10.3363
27.10.1998;4.5278;4.7768;541.55;116.53;12.262;10.58;6.1622;3.8154;95.12;7.3515;10.2839
28.10.1998;4.571;4.7881;550.09;117.59;12.375;10.69;6.2807;3.8826;94.38;7.3905;10.4034
29.10.1998;4.5729;4.7814;550.17;117.55;12.362;10.57;6.3288;3.8783;94.51;7.3585;10.3703
30.10.1998;4.5975;4.7462;546.93;117.03;12.365;10.65;6.339;3.8977;94.07;7.359;10.364
02.11.1998;4.5696;4.7319;543.3;116.61;12.222;10.53;6.3309;3.8736;94.41;7.3155;10.3094
03.11.1998;4.5813;4.8051;544.3;116.84;12.2;10.56;6.3488;3.9043;94.06;7.359;10.3467
04.11.1998;4.6611;4.8477;543.03;117.13;12.232;10.62;6.3472;3.9528;94.73;7.4015;10.3655
05.11.1998;4.6833;4.8598;542.43;116.91;12.278;10.6;6.3008;3.9772;94.79;7.4015;10.3743
06.11.1998;4.6308;4.8188;537.22;116.39;12.231;10.58;6.2353;3.9593;94.7;7.3545;10.3073
09.11.1998;4.6921;4.8353;536.92;116.48;12.295;10.66;6.1963;3.99;94.57;7.4095;10.3286
10.11.1998;4.7003;4.8788;537.26;116.86;12.452;10.67;6.1165;3.9655;94.18;7.5055;10.4093
11.11.1998;4.7023;4.8383;539.13;116.84;12.377;10.65;6.1609;3.9556;93.82;7.467;10.3683
12.11.1998;4.7313;4.8608;540.27;117.21;12.458;10.69;6.0953;3.9761;93.4;7.507;10.3877
13.11.1998;4.7628;4.8409;539.58;116.8;12.444;10.67;6.1561;4.0125;92.74;7.484;10.3919
16.11.1998;4.7525;4.7949;539.12;116.99;12.425;10.66;6.0829;3.9972;92.23;7.4345;10.3709
17.11.1998;4.6981;4.7712;541.42;117.24;12.443;10.64;6.1597;3.9732;92.51;7.412;10.3612
18.11.1998;4.7188;4.8082;540.36;116.99;12.466;10.67;6.1203;3.9577;92.76;7.4435;10.3902
19.11.1998;4.8098;4.797;540.9;117.01;12.423;10.67;6.1901;4.0418;92.38;7.4455;10.3987
20.11.1998;4.8231;4.8506;538.42;116.63;12.444;10.68;6.2237;4.0357;92.68;7.484;10.4064
23.11.1998;4.7918;4.8438;534.96;115.91;12.376;10.64;6.1932;3.9983;92.63;7.4895;10.3612
24.11.1998;4.7918;4.8305;531.42;115.42;12.403;10.61;6.1752;3.9889;92.55;7.493;10.3551
25.11.1998;4.8185;4.8403;533.8;115.82;12.444;10.66;6.2071;3.9988;92.55;7.5025;10.4
26.11.1998;4.7983;4.9199;533.88;116.06;12.471;10.66;6.1726;3.9995;91.63;7.525;10.4011
27.11.1998;4.7659;4.8846;532.97;115.7;12.424;10.6;6.1037;3.9787;91.94;7.4935;10.3598
30.11.1998;4.7666;4.9063;534.46;115.89;12.455;10.66;6.0952;3.9833;92.32;7.5385;10.4044
01.12.1998;4.7205;4.9166;538.48;116.47;12.347;10.6;6.0998;3.9425;91.9;7.4875;10.3764
02.12.1998;4.7415;4.8752;539.5;116.42;12.331;10.56;6.1236;3.9485;91.92;7.464;10.3866
03.12.1998;4.6164;4.8044;542.88;116.64;12.321;10.6;6.2284;3.8781;91.74;7.375;10.3133
04.12.1998;4.5908;4.8166;543.65;116.68;12.32;10.65;6.248;3.8825;92.54;7.4045;10.3504
07.12.1998;4.595;4.8663;541.74;116.72;12.376;10.7;6.2594;3.8898;91.74;7.4625;10.391
08.12.1998;4.6639;4.9053;548.96;118.35;12.438;10.79;6.3017;3.9355;92.44;7.54;10.5199
09.12.1998;4.6433;4.8935;556.14;119.23;12.522;10.82;6.3636;3.9109;93.69;7.558;10.5747
10.12.1998;4.6825;4.9148;560.71;119.86;12.569;10.82;6.4494;3.944;94.31;7.5555;10.5884
11.12.1998;4.7552;4.9468;568.91;121.1;12.716;10.91;6.4944;3.989;94.27;7.6205;10.7099
14.12.1998;4.6964;4.9451;573.78;121.34;12.811;10.89;6.5661;3.9613;95.25;7.6055;10.7175
15.12.1998;4.8565;5.0802;584.2;124.09;13.196;11.24;6.6768;4.0879;97.39;7.8312;11.0243
16.12.1998;4.8305;5.0344;578.8;122.93;13.04;11.13;6.6969;4.0575;96.93;7.753;10.9191
17.12.1998;4.747;4.9519;567.11;120.37;12.768;10.93;6.5538;3.9944;95.14;7.6135;10.7028
18.12.1998;4.7892;5.0039;575.03;122.38;12.98;11.09;6.7254;4.0379;95.85;7.714;10.8718
