DATE;I44;AUD;EUR;CAD;GBP;HKD;JPY;MYR;NZD;SGD;SEK;PLN;USD;PHP;IDR;KRW;THB;TWD;XDR
30.05.2000;105.63;5.1465;8.3425;5.9314;13.399;1.1439;8.3592;2.3493;4.0995;5.1405;99.17;2.014;8.9139;20.956;0.104;0.7843;22.702;28.852;11.8083
31.05.2000;105.35;5.1108;8.305;5.9398;13.341;1.1456;8.3133;2.3493;4.0921;5.1456;99.05;2.032;8.9272;20.956;0.104;0.7903;22.788;28.985;11.7841
01.06.2000;105.31;5.1108;8.305;5.9398;13.341;1.1456;8.3133;2.3383;4.0921;5.1456;99.05;2.032;8.9272;20.886;0.105;0.7903;22.788;28.985;11.7841
02.06.2000;105.19;5.101;8.312;5.961;13.297;1.1402;8.1795;2.312;4.0795;5.1477;99.41;2.037;8.8851;20.72;0.105;0.7897;22.791;28.871;11.7175
03.06.2000;105.19;5.101;8.312;5.961;13.297;1.1402;8.1795;2.312;4.0795;5.1477;99.41;2.037;8.8851;20.72;0.105;0.7897;22.791;28.871;11.7175
04.06.2000;105.19;5.101;8.312;5.961;13.297;1.1402;8.1795;2.312;4.0795;5.1477;99.41;2.037;8.8851;20.72;0.105;0.7897;22.791;28.871;11.7175
05.06.2000;104.88;5.1268;8.287;5.9597;13.302;1.1273;8.1637;2.2971;4.1295;5.1047;99.51;2.033;8.7851;20.684;0.103;0.7861;22.616;28.565;11.645
06.06.2000;104.55;5.0832;8.279;5.9064;13.217;1.12;8.1776;2.2784;4.0924;5.0658;99.28;1.999;8.7285;20.443;0.101;0.7818;22.441;28.381;11.5933
07.06.2000;104.32;5.0996;8.2715;5.8692;13.18;1.111;8.1896;2.2619;4.0881;5.0234;99.27;1.992;8.6576;20.319;0.1;0.7778;22.242;28.178;11.5698
08.06.2000;104.46;5.0932;8.3095;5.8226;13.067;1.1029;8.137;2.3085;4.0633;4.9955;99.43;1.966;8.5948;20.664;0.102;0.7705;22.058;27.973;11.4798
09.06.2000;105.06;5.1398;8.3245;5.9537;13.193;1.1256;8.2079;2.3085;4.1066;5.0858;99.68;1.982;8.7719;20.664;0.102;0.7867;22.46;28.55;11.675
10.06.2000;105.06;5.1398;8.3245;5.9537;13.193;1.1256;8.2079;2.3085;4.1066;5.0858;99.68;1.982;8.7719;20.664;0.102;0.7867;22.46;28.55;11.675
11.06.2000;105.06;5.1398;8.3245;5.9537;13.193;1.1256;8.2079;2.3085;4.1066;5.0858;99.68;1.982;8.7719;20.664;0.102;0.7867;22.46;28.55;11.675
12.06.2000;104.96;5.1398;8.3245;5.9537;13.193;1.1256;8.2079;2.2752;4.1066;5.0858;99.68;1.982;8.7719;20.388;0.101;0.7867;22.46;28.55;11.675
13.06.2000;104.33;5.1533;8.284;5.8743;13.087;1.1092;8.1176;2.253;4.0899;5.0243;99.93;1.963;8.6445;20.213;0.1;0.7759;22.208;28.135;11.5255
14.06.2000;103.88;5.1566;8.2485;5.8219;12.884;1.0985;8.0457;2.2727;4.0657;4.9735;100.37;1.945;8.5601;20.366;0.102;0.7682;21.971;27.86;11.4168
15.06.2000;103.95;5.187;8.224;5.8697;13.021;1.108;8.149;2.2696;4.0492;5.0131;99.85;1.957;8.635;20.324;0.101;0.7746;22.127;28.104;11.4986
16.06.2000;103.99;5.2458;8.2485;5.8512;13.033;1.1064;8.1146;2.2574;4.1222;4.9949;99.62;1.947;8.6236;20.188;0.1;0.7725;22.024;27.976;11.5022
17.06.2000;103.99;5.2458;8.2485;5.8512;13.033;1.1064;8.1146;2.2574;4.1222;4.9949;99.62;1.947;8.6236;20.188;0.1;0.7725;22.024;27.976;11.5022
18.06.2000;103.99;5.2458;8.2485;5.8512;13.033;1.1064;8.1146;2.2574;4.1222;4.9949;99.62;1.947;8.6236;20.188;0.1;0.7725;22.024;27.976;11.5022
19.06.2000;103.98;5.1598;8.267;5.8453;12.972;1.1003;8.116;2.27;4.0632;4.9542;99.52;1.947;8.5757;20.27;0.1;0.7643;21.896;27.821;11.4707
20.06.2000;103.98;5.2113;8.2265;5.8769;13.004;1.1068;8.1758;2.2854;4.1024;4.9755;99.73;1.961;8.625;20.383;0.101;0.7707;22.045;27.98;11.5008
21.06.2000;104.14;5.21;8.223;5.8989;13.038;1.1143;8.2428;2.2985;4.1202;5.0073;99.62;1.966;8.6832;20.452;0.101;0.7758;22.171;28.224;11.5625
22.06.2000;104.23;5.2365;8.2135;5.9192;13.154;1.1207;8.2881;2.2935;4.1367;5.0312;99.31;1.97;8.7331;20.36;0.101;0.7806;22.247;28.396;11.5988
23.06.2000;104.16;5.1954;8.2025;5.9113;13.124;1.1186;8.3597;2.308;4.0988;5.0297;99.11;1.966;8.714;20.489;0.101;0.7786;22.301;28.361;11.5953
24.06.2000;104.16;5.1954;8.2025;5.9113;13.124;1.1186;8.3597;2.308;4.0988;5.0297;99.11;1.966;8.714;20.489;0.101;0.7786;22.301;28.361;11.5953
25.06.2000;104.16;5.1954;8.2025;5.9113;13.124;1.1186;8.3597;2.308;4.0988;5.0297;99.11;1.966;8.714;20.489;0.101;0.7786;22.301;28.361;11.5953
26.06.2000;104.01;5.2139;8.179;5.8956;13.16;1.1253;8.3137;2.299;4.1117;5.0566;98.73;1.967;8.7692;20.411;0.101;0.7843;22.41;28.513;11.6218
27.06.2000;103.94;5.2476;8.2125;5.8917;13.075;1.1208;8.2821;2.2851;4.1128;5.0411;98.1;1.981;8.7358;20.24;0.1;0.7812;22.316;28.414;11.5974
28.06.2000;103.42;5.2183;8.175;5.8644;13.074;1.1139;8.2111;2.2646;4.0749;5.0061;97.48;1.973;8.683;19.975;0.099;0.7779;22.193;28.242;11.5395
29.06.2000;103.24;5.1996;8.1785;5.8202;13.071;1.1039;8.2146;2.2541;4.0328;4.96;97.32;1.96;8.6053;19.882;0.098;0.7719;21.955;27.98;11.5006
30.06.2000;103.07;5.1497;8.185;5.7816;12.945;1.0988;8.1386;2.2646;4.03;4.9525;97.2;1.956;8.5653;19.929;0.098;0.7682;21.842;27.877;11.4542
01.07.2000;103.07;5.1497;8.185;5.7816;12.945;1.0988;8.1386;2.2646;4.03;4.9525;97.2;1.956;8.5653;19.929;0.098;0.7682;21.842;27.877;11.4542
02.07.2000;103.07;5.1497;8.185;5.7816;12.945;1.0988;8.1386;2.2646;4.03;4.9525;97.2;1.956;8.5653;19.929;0.098;0.7682;21.842;27.877;11.4542
03.07.2000;103.2;5.1572;8.169;5.8146;13.006;1.1039;8.1219;2.2691;4.0307;4.9699;97.38;1.985;8.6053;19.844;0.097;0.7726;21.855;27.98;11.4522
04.07.2000;103.32;5.1541;8.18;5.8204;13.044;1.106;8.1167;2.2594;4.0037;4.9732;97.57;2;8.6223;19.734;0.096;0.7731;21.926;27.967;11.4709
05.07.2000;103.14;5.0997;8.187;5.774;12.968;1.1011;8.0478;2.2561;3.9764;4.9406;97.37;2;8.5845;19.639;0.092;0.7685;21.664;27.894;11.443
06.07.2000;103;5.0603;8.18;5.7618;12.964;1.0996;7.9852;2.2681;3.9546;4.9438;96.92;1.986;8.5726;19.641;0.093;0.7675;21.673;27.829;11.4158
07.07.2000;103.07;5.067;8.173;5.8088;13.018;1.1055;8.0238;2.2566;3.9512;4.9657;96.94;1.995;8.6186;19.51;0.092;0.7705;21.701;27.978;11.4454
08.07.2000;103.07;5.067;8.173;5.8088;13.018;1.1055;8.0238;2.2566;3.9512;4.9657;96.94;1.995;8.6186;19.51;0.092;0.7705;21.701;27.978;11.4454
09.07.2000;103.07;5.067;8.173;5.8088;13.018;1.1055;8.0238;2.2566;3.9512;4.9657;96.94;1.995;8.6186;19.51;0.092;0.7705;21.701;27.978;11.4454
10.07.2000;102.9;5.0907;8.1655;5.792;13.002;1.0998;8.0195;2.2583;3.9675;4.932;96.68;1.996;8.5745;19.393;0.092;0.7668;21.477;27.817;11.4066
11.07.2000;103.04;5.0566;8.1755;5.8122;12.977;1.1007;8.0333;2.2583;3.9419;4.9238;97.08;2.007;8.5814;19.176;0.092;0.7686;21.445;27.839;11.4273
12.07.2000;103;5.0693;8.1515;5.8084;13.001;1.1007;7.969;2.2937;3.9565;4.9248;97.13;2.003;8.5814;19.518;0.093;0.7693;21.424;27.839;11.3923
13.07.2000;103.45;5.1462;8.1475;5.878;13.09;1.1179;8.1377;2.296;4.0284;5.0055;97.59;2.013;8.7148;19.538;0.093;0.7847;21.801;28.272;11.5262
14.07.2000;103.46;5.0979;8.1515;5.88;13.091;1.119;8.0852;2.2979;4.009;5.0037;97.64;2.009;8.7238;19.644;0.092;0.7839;21.771;28.283;11.5164
15.07.2000;103.46;5.0979;8.1515;5.88;13.091;1.119;8.0852;2.2979;4.009;5.0037;97.64;2.009;8.7238;19.644;0.092;0.7839;21.771;28.283;11.5164
16.07.2000;103.46;5.0979;8.1515;5.88;13.091;1.119;8.0852;2.2979;4.009;5.0037;97.64;2.009;8.7238;19.644;0.092;0.7839;21.771;28.283;11.5164
17.07.2000;103.52;5.1028;8.166;5.8846;13.024;1.12;8.0334;2.3043;4.0205;4.9954;97.7;2.016;8.7318;19.685;0.092;0.7846;21.664;28.249;11.5346
18.07.2000;103.93;5.1105;8.1895;5.9134;13.122;1.123;8.114;2.334;4.0125;5.0107;97.65;2.032;8.756;19.921;0.096;0.7863;21.743;28.314;11.5644
19.07.2000;104.18;5.1341;8.1735;6.0121;13.277;1.1375;8.2063;2.3374;4.0385;5.077;97.32;2.041;8.8688;19.991;0.099;0.7974;22.048;28.604;11.6601
20.07.2000;104.19;5.1338;8.189;6.0103;13.283;1.1391;8.2103;2.3004;4.0693;5.0854;97.38;2.042;8.8818;19.672;0.098;0.799;22.061;28.6;11.6772
21.07.2000;103.87;5.1323;8.1835;5.9374;13.231;1.121;8.0602;2.3103;4.0637;5.0046;97.56;2.036;8.7403;19.779;0.099;0.7854;21.68;28.19;11.5426
22.07.2000;103.87;5.1323;8.1835;5.9374;13.231;1.121;8.0602;2.3103;4.0637;5.0046;97.56;2.036;8.7403;19.779;0.099;0.7854;21.68;28.19;11.5426
23.07.2000;103.87;5.1323;8.1835;5.9374;13.231;1.121;8.0602;2.3103;4.0637;5.0046;97.56;2.036;8.7403;19.779;0.099;0.7854;21.68;28.19;11.5426
24.07.2000;103.9;5.1503;8.1915;5.9792;13.317;1.1259;8.0593;2.2843;4.0562;5.0289;97.26;2.04;8.7779;19.458;0.098;0.7879;21.533;28.275;11.5882
25.07.2000;103.46;5.0821;8.168;5.9176;13.172;1.1133;7.9471;2.2932;4.0088;4.9741;97.38;2.022;8.6801;19.516;0.097;0.7781;21.21;27.964;11.4779
26.07.2000;103.69;5.1433;8.1825;5.9414;13.221;1.1175;7.9884;2.297;4.0203;5.0028;97.48;2.028;8.7141;19.418;0.096;0.7813;21.22;28.083;11.5183
27.07.2000;103.83;5.1547;8.195;5.95;13.222;1.1194;8.0139;2.3217;4.0197;5.0356;97.08;2.035;8.7283;19.692;0.099;0.7832;21.307;28.138;11.5339
28.07.2000;103.99;5.1952;8.1835;5.9895;13.307;1.1314;8.0793;2.3345;4.0462;5.0908;96.75;2.039;8.8222;19.778;0.099;0.79;21.4;28.44;11.613
29.07.2000;103.99;5.1952;8.1835;5.9895;13.307;1.1314;8.0793;2.3345;4.0462;5.0908;96.75;2.039;8.8222;19.778;0.099;0.79;21.4;28.44;11.613
30.07.2000;103.99;5.1952;8.1835;5.9895;13.307;1.1314;8.0793;2.3345;4.0462;5.0908;96.75;2.039;8.8222;19.778;0.099;0.79;21.4;28.44;11.613
31.07.2000;104.08;5.1289;8.199;5.9838;13.269;1.1375;8.1146;2.329;4.0219;5.1205;96.52;2.044;8.8705;19.754;0.1;0.7943;21.465;28.605;11.6501
01.08.2000;104.14;5.1353;8.1985;5.9435;13.283;1.1348;8.0726;2.3547;4.0276;5.1084;96.75;2.032;8.8498;20.017;0.1;0.7932;21.53;28.479;11.6219
02.08.2000;104.39;5.2099;8.18;6.0396;13.316;1.1473;8.1964;2.3783;4.0541;5.1792;96.72;2.047;8.9477;20.217;0.103;0.802;21.936;28.817;11.7175
03.08.2000;104.54;5.2669;8.1585;6.1012;13.441;1.1588;8.3378;2.3666;4.0897;5.2352;96.68;2.05;9.0369;20.163;0.105;0.8106;22.195;29.081;11.8105
04.08.2000;104.17;5.2339;8.1215;6.05;13.518;1.1531;8.2856;2.345;4.0783;5.2248;96.56;2.038;8.9929;19.979;0.104;0.8062;22.12;28.963;11.7703
05.08.2000;104.17;5.2339;8.1215;6.05;13.518;1.1531;8.2856;2.345;4.0783;5.2248;96.56;2.038;8.9929;19.979;0.104;0.8062;22.12;28.963;11.7703
06.08.2000;104.17;5.2339;8.1215;6.05;13.518;1.1531;8.2856;2.345;4.0783;5.2248;96.56;2.038;8.9929;19.979;0.104;0.8062;22.12;28.963;11.7703
07.08.2000;103.78;5.2216;8.0945;5.9628;13.419;1.1425;8.1887;2.361;4.0489;5.16;96.68;2.027;8.9107;20.07;0.104;0.7974;21.62;28.675;11.6728
08.08.2000;104.27;5.2646;8.1165;6.0337;13.537;1.1504;8.2653;2.366;4.0766;5.1969;97.16;2.05;8.9715;20.158;0.105;0.804;21.855;28.894;11.7441
09.08.2000;103.97;5.2035;8.067;6.0422;13.494;1.1527;8.3328;2.3566;4.063;5.219;97.05;2.059;8.9903;19.979;0.104;0.8065;21.952;28.954;11.7523
10.08.2000;103.91;5.189;8.087;6.0387;13.438;1.1481;8.2579;2.3399;4.038;5.2174;97.09;2.052;8.9547;19.847;0.105;0.8035;21.934;28.84;11.7215
11.08.2000;103.98;5.171;8.1195;5.9945;13.396;1.14;8.1759;2.3568;4.0219;5.1885;97.09;2.052;8.8913;19.99;0.108;0.7971;21.806;28.631;11.6632
12.08.2000;103.98;5.171;8.1195;5.9945;13.396;1.14;8.1759;2.3568;4.0219;5.1885;97.09;2.052;8.8913;19.99;0.108;0.7971;21.806;28.631;11.6632
13.08.2000;103.98;5.171;8.1195;5.9945;13.396;1.14;8.1759;2.3568;4.0219;5.1885;97.09;2.052;8.8913;19.99;0.108;0.7971;21.806;28.631;11.6632
14.08.2000;103.81;5.1814;8.07;6.0386;13.486;1.1482;8.1862;2.3419;4.007;5.2139;97.15;2.053;8.9557;19.886;0.108;0.8021;22.018;28.806;11.7048
15.08.2000;103.9;5.1989;8.114;5.982;13.392;1.1409;8.1319;2.3494;3.9982;5.1728;97.23;2.047;8.8989;19.914;0.107;0.7973;21.75;28.66;11.661
16.08.2000;103.73;5.2431;8.099;6.0256;13.382;1.1446;8.2265;2.3293;4.0062;5.2003;96.51;2.055;8.9275;19.735;0.106;0.8006;21.911;28.733;11.6922
17.08.2000;103.32;5.2359;8.09;5.9904;13.271;1.1349;8.1618;2.3243;3.9923;5.1545;95.99;2.052;8.8512;19.714;0.106;0.7942;21.676;28.506;11.6078
18.08.2000;103.12;5.2303;8.061;5.9853;13.217;1.1325;8.108;2.346;3.9802;5.1354;96.02;2.046;8.832;19.854;0.107;0.7921;21.528;28.435;11.572
19.08.2000;103.12;5.2303;8.061;5.9853;13.217;1.1325;8.108;2.346;3.9802;5.1354;96.02;2.046;8.832;19.854;0.107;0.7921;21.528;28.435;11.572
20.08.2000;103.12;5.2303;8.061;5.9853;13.217;1.1325;8.108;2.346;3.9802;5.1354;96.02;2.046;8.832;19.854;0.107;0.7921;21.528;28.435;11.572
21.08.2000;103.26;5.252;8.0435;6.0532;13.293;1.1431;8.2388;2.3596;4.0197;5.1974;95.62;2.058;8.9144;20.002;0.109;0.7999;21.82;28.71;11.6573
22.08.2000;103.5;5.2476;8.0435;6.0642;13.321;1.1496;8.2693;2.3765;4.0033;5.2224;95.95;2.07;8.9651;20.119;0.111;0.8048;21.976;28.901;11.7001
23.08.2000;103.8;5.1424;8.0525;6.0833;13.361;1.1576;8.4143;2.3659;3.8873;5.2511;96.37;2.078;9.0295;20.044;0.108;0.81;22.156;29.109;11.7883
24.08.2000;104.03;5.1464;8.1015;6.0572;13.31;1.1525;8.3832;2.3617;3.9083;5.219;96.86;2.059;8.9897;19.95;0.107;0.8069;21.913;28.99;11.7574
25.08.2000;103.86;5.1462;8.0955;6.0591;13.224;1.1505;8.3796;2.3592;3.903;5.2128;96.61;2.047;8.9741;19.953;0.108;0.8055;21.955;28.916;11.741
26.08.2000;103.86;5.1462;8.0955;6.0591;13.224;1.1505;8.3796;2.3592;3.903;5.2128;96.61;2.047;8.9741;19.953;0.108;0.8055;21.955;28.916;11.741
27.08.2000;103.86;5.1462;8.0955;6.0591;13.224;1.1505;8.3796;2.3592;3.903;5.2128;96.61;2.047;8.9741;19.953;0.108;0.8055;21.955;28.916;11.741
28.08.2000;103.61;5.1322;8.0745;6.0388;13.194;1.1493;8.4215;2.3694;3.9113;5.2151;95.81;2.048;8.9647;20.03;0.11;0.8063;21.98;28.904;11.7347
29.08.2000;103.62;5.1476;8.0715;6.0743;13.148;1.1543;8.4571;2.3843;3.8712;5.2307;95.47;2.061;9.0033;20.133;0.108;0.811;21.981;29.015;11.7742
30.08.2000;103.77;5.172;8.0715;6.1055;13.129;1.1616;8.5142;2.386;3.8623;5.2583;95.68;2.058;9.0599;20.148;0.109;0.8173;22.106;29.193;11.7974
31.08.2000;103.9;5.1936;8.0745;6.1445;13.168;1.1625;8.5201;2.3864;3.8818;5.2695;95.94;2.067;9.0664;20.129;0.11;0.8177;22.208;29.199;11.8298
01.09.2000;103.88;5.1967;8.0725;6.1613;13.158;1.1627;8.518;2.3631;3.8477;5.2662;96.34;2.062;9.0682;19.906;0.109;0.8202;22.147;29.215;11.813
02.09.2000;103.88;5.1967;8.0725;6.1613;13.158;1.1627;8.518;2.3631;3.8477;5.2662;96.34;2.062;9.0682;19.906;0.109;0.8202;22.147;29.215;11.813
03.09.2000;103.88;5.1967;8.0725;6.1613;13.158;1.1627;8.518;2.3631;3.8477;5.2662;96.34;2.062;9.0682;19.906;0.109;0.8202;22.147;29.215;11.813
04.09.2000;103.82;5.1698;8.0815;6.0969;13.132;1.1514;8.4961;2.3914;3.8581;5.2125;96.27;2.056;8.9794;20.08;0.11;0.8131;21.829;28.905;11.7597
05.09.2000;104.09;5.196;8.074;6.1591;13.184;1.1651;8.5729;2.4029;3.8821;5.2592;96.38;2.086;9.0862;20.046;0.11;0.8221;22.046;29.24;11.8331
06.09.2000;104.05;5.1596;8.0515;6.1783;13.227;1.1708;8.6325;2.4316;3.8924;5.2793;95.73;2.094;9.1308;20.327;0.111;0.8246;22.106;29.373;11.8841
07.09.2000;104.11;5.1217;8.0155;6.2266;13.255;1.1846;8.788;2.4219;3.8249;5.3358;95.99;2.095;9.2387;20.225;0.11;0.8319;22.313;29.759;11.9753
08.09.2000;104.17;5.1489;8.0385;6.2391;13.126;1.18;8.7138;2.4528;3.8738;5.2989;96.09;2.08;9.2026;20.507;0.112;0.8301;22.151;29.638;11.9285
09.09.2000;104.17;5.1489;8.0385;6.2391;13.126;1.18;8.7138;2.4528;3.8738;5.2989;96.09;2.08;9.2026;20.507;0.112;0.8301;22.151;29.638;11.9285
10.09.2000;104.17;5.1489;8.0385;6.2391;13.126;1.18;8.7138;2.4528;3.8738;5.2989;96.09;2.08;9.2026;20.507;0.112;0.8301;22.151;29.638;11.9285
11.09.2000;104.28;5.2036;8.024;6.3102;13.202;1.1952;8.7838;2.438;3.9401;5.3629;95.77;2.106;9.3205;20.374;0.109;0.8404;22.505;29.974;12.0129
12.09.2000;103.62;5.1724;7.98;6.2583;12.986;1.188;8.7165;2.446;3.9761;5.3179;95.14;2.078;9.264;20.387;0.108;0.8353;22.293;29.826;11.935
13.09.2000;104.12;5.1518;8.0435;6.2835;13.096;1.1919;8.6648;2.4344;3.9191;5.3279;95.56;2.062;9.2945;20.262;0.105;0.8377;22.335;29.925;11.9747
14.09.2000;104.06;5.1099;8.0405;6.206;13.11;1.1861;8.6318;2.4493;3.8749;5.3174;95.56;2.061;9.2494;20.415;0.108;0.8294;22.152;29.76;11.934
15.09.2000;104.06;5.1201;8.018;6.2567;13.091;1.1937;8.655;2.4668;3.9027;5.3364;95.55;2.078;9.307;20.576;0.108;0.8311;22.199;29.878;11.9737
16.09.2000;104.06;5.1201;8.018;6.2567;13.091;1.1937;8.655;2.4668;3.9027;5.3364;95.55;2.078;9.307;20.576;0.108;0.8311;22.199;29.878;11.9737
17.09.2000;104.06;5.1201;8.018;6.2567;13.091;1.1937;8.655;2.4668;3.9027;5.3364;95.55;2.078;9.307;20.576;0.108;0.8311;22.199;29.878;11.9737
18.09.2000;103.96;5.0924;7.991;6.313;13.109;1.2023;8.7717;2.4667;3.8769;5.3642;95.21;2.051;9.3725;20.487;0.108;0.8284;22.17;29.954;12.0353
19.09.2000;104.15;5.0874;8.0055;6.304;13.158;1.202;8.7674;2.4735;3.8762;5.3699;95.55;2.031;9.373;20.499;0.108;0.832;22.156;30.013;12.0319
20.09.2000;104.01;5.092;7.9665;6.3483;13.302;1.2053;8.8223;2.4675;3.8597;5.3846;95.15;2.045;9.3989;20.422;0.107;0.8343;22.024;30.086;12.0592
21.09.2000;103.88;5.0582;7.992;6.3073;13.311;1.2022;8.8095;2.3785;3.7784;5.3713;95.32;2.037;9.3759;19.69;0.103;0.8319;21.996;30.022;12.055
22.09.2000;103.39;5.0373;8.0345;6.0633;13.252;1.159;8.3911;2.4088;3.7574;5.1749;95.33;1.989;9.0377;19.919;0.105;0.7966;21.126;28.939;11.7168
23.09.2000;103.39;5.0373;8.0345;6.0633;13.252;1.159;8.3911;2.4088;3.7574;5.1749;95.33;1.989;9.0377;19.919;0.105;0.7966;21.126;28.939;11.7168
24.09.2000;103.39;5.0373;8.0345;6.0633;13.252;1.159;8.3911;2.4088;3.7574;5.1749;95.33;1.989;9.0377;19.919;0.105;0.7966;21.126;28.939;11.7168
25.09.2000;103.62;4.9894;8.027;6.1491;13.316;1.1737;8.5059;2.4106;3.7687;5.2399;94.96;2.014;9.1528;19.87;0.104;0.8136;21.458;29.298;11.8756
26.09.2000;103.5;5.0159;8.0215;6.1567;13.307;1.1746;8.5381;2.3891;3.7686;5.2583;94.71;2.001;9.1601;19.692;0.104;0.819;21.719;29.331;11.8851
27.09.2000;103.41;4.9808;8.044;6.0912;13.307;1.1642;8.4239;2.3875;3.7578;5.2098;94.54;1.995;9.078;19.658;0.103;0.8152;21.519;29.068;11.7971
28.09.2000;103.17;4.9851;8.0125;6.0513;13.299;1.1634;8.436;2.4096;3.7786;5.2009;93.99;2.003;9.0721;19.84;0.104;0.8131;21.349;29.04;11.7935
29.09.2000;103.52;4.9601;8.0255;6.0808;13.45;1.1743;8.4541;2.4047;3.7311;5.2578;94.12;2.015;9.1563;19.821;0.104;0.8211;21.695;29.31;11.8839
30.09.2000;103.52;4.9601;8.0255;6.0808;13.45;1.1743;8.4541;2.4047;3.7311;5.2578;94.12;2.015;9.1563;19.821;0.104;0.8211;21.695;29.31;11.8839
01.10.2000;103.52;4.9601;8.0255;6.0808;13.45;1.1743;8.4541;2.4047;3.7311;5.2578;94.12;2.015;9.1563;19.821;0.104;0.8211;21.695;29.31;11.8839
02.10.2000;103.63;4.9651;8.043;6.0771;13.425;1.1789;8.4229;2.4129;3.7058;5.251;94.32;2.02;9.1377;19.85;0.105;0.8173;21.635;29.25;11.861
03.10.2000;103.59;4.9672;8.0345;6.0812;13.377;1.1761;8.4449;2.4221;3.6915;5.2589;94.14;2.008;9.1687;19.866;0.105;0.8194;21.642;29.34;11.87
04.10.2000;103.54;4.9407;8.035;6.1345;13.385;1.1809;8.4304;2.4107;3.7053;5.2578;93.73;2.019;9.2039;19.741;0.104;0.8221;21.567;29.452;11.8966
05.10.2000;103.61;4.9359;8.048;6.122;13.353;1.175;8.3877;2.4299;3.7011;5.2372;93.96;2.014;9.16;19.92;0.105;0.8186;21.561;29.312;11.8268
06.10.2000;103.76;4.9273;8.0355;6.1826;13.361;1.1844;8.4745;2.4349;3.7165;5.2813;94.22;2.025;9.233;20.023;0.105;0.8273;21.753;29.498;11.9204
07.10.2000;103.76;4.9273;8.0355;6.1826;13.361;1.1844;8.4745;2.4349;3.7165;5.2813;94.22;2.025;9.233;20.023;0.105;0.8273;21.753;29.498;11.9204
08.10.2000;103.76;4.9273;8.0355;6.1826;13.361;1.1844;8.4745;2.4349;3.7165;5.2813;94.22;2.025;9.233;20.023;0.105;0.8273;21.753;29.498;11.9204
09.10.2000;103.83;4.9432;8.045;6.1558;13.395;1.1866;8.4908;2.4317;3.7283;5.2872;94.04;2.037;9.2524;19.869;0.105;0.828;21.742;29.556;11.9313
10.10.2000;103.92;4.9176;8.0575;6.1508;13.447;1.1849;8.5536;2.4364;3.7295;5.2781;93.77;2.022;9.2392;19.74;0.105;0.8246;21.564;29.556;11.9537
11.10.2000;104.15;4.9711;8.073;6.1598;13.527;1.1872;8.5728;2.4509;3.7671;5.2931;93.67;2.006;9.258;19.71;0.105;0.8255;21.545;29.626;11.9825
12.10.2000;104.26;4.9435;8.054;6.1854;13.602;1.1945;8.6602;2.4548;3.7117;5.3095;93.95;1.999;9.3131;19.679;0.104;0.8297;21.484;29.745;12.0418
13.10.2000;104.41;4.9544;8.047;6.146;13.713;1.1963;8.6527;2.4765;3.7306;5.3151;94.33;1.987;9.3277;19.443;0.106;0.8265;21.386;29.565;12.0659
14.10.2000;104.41;4.9544;8.047;6.146;13.713;1.1963;8.6527;2.4765;3.7306;5.3151;94.33;1.987;9.3277;19.443;0.106;0.8265;21.386;29.565;12.0659
15.10.2000;104.41;4.9544;8.047;6.146;13.713;1.1963;8.6527;2.4765;3.7306;5.3151;94.33;1.987;9.3277;19.443;0.106;0.8265;21.386;29.565;12.0659
16.10.2000;104.25;4.9457;8.009;6.2322;13.611;1.2068;8.6969;2.4897;3.7315;5.6681;93.95;2.004;9.4102;19.546;0.106;0.8342;21.745;29.434;12.0901
17.10.2000;104.58;4.9138;8.0375;6.22;13.604;1.2132;8.7621;2.4839;3.7237;5.3914;94.51;2.025;9.4603;19.562;0.106;0.835;21.816;29.28;12.1406
18.10.2000;104.65;4.9229;8.0465;6.2183;13.701;1.2104;8.7206;2.5053;3.7347;5.3701;94.28;2.016;9.4387;19.608;0.107;0.8301;21.513;29.024;12.1352
19.10.2000;104.58;4.9316;8.007;6.2948;13.744;1.2209;8.8057;2.4922;3.732;5.4336;94.14;2.027;9.5197;19.485;0.107;0.8365;21.932;29.4;12.2095
20.10.2000;104.36;5.0059;8.004;6.2659;13.724;1.2145;8.6943;2.4949;3.8255;5.3968;93.78;2.024;9.4699;19.466;0.106;0.8386;21.673;29.364;12.1434
21.10.2000;104.36;5.0059;8.004;6.2659;13.724;1.2145;8.6943;2.4949;3.8255;5.3968;93.78;2.024;9.4699;19.466;0.106;0.8386;21.673;29.364;12.1434
22.10.2000;104.36;5.0059;8.004;6.2659;13.724;1.2145;8.6943;2.4949;3.8255;5.3968;93.78;2.024;9.4699;19.466;0.106;0.8386;21.673;29.364;12.1434
23.10.2000;103.98;5.0301;7.9415;6.2635;13.787;1.2156;8.7269;2.4938;3.8087;5.4016;93.54;2.014;9.4801;19.398;0.106;0.8323;21.553;29.506;12.1284
24.10.2000;104.18;5.0098;7.9465;6.2675;13.772;1.215;8.7555;2.5173;3.825;5.4054;94.03;2.028;9.4759;19.581;0.107;0.8338;21.6;29.529;12.1299
25.10.2000;104.35;4.9731;7.946;6.2844;13.769;1.2265;8.8486;2.5281;3.8193;5.4537;93.92;2.038;9.5654;19.383;0.108;0.8405;21.926;29.819;12.2182
26.10.2000;104.05;4.9659;7.927;6.3462;13.651;1.2316;8.8768;2.506;3.8328;5.4722;93.38;2.04;9.6062;18.875;0.106;0.8445;21.942;29.926;12.2703
