DATE,EUR_NOK,Q,d_pi,dI_t
2022-08-22,9.771900,2.265607,-0.012715,1.750000
2022-08-23,9.743800,2.262727,-0.012715,1.750000
2022-08-24,9.636000,2.251602,-0.012715,1.750000
2022-08-25,9.640000,2.252017,-0.012715,1.750000
2022-08-26,9.667000,2.254814,-0.012715,1.750000
2022-08-27,9.667000,2.254814,-0.012715,1.750000
2022-08-28,9.667000,2.254814,-0.012715,1.750000
2022-08-29,9.767500,2.265157,-0.012715,1.750000
2022-08-30,9.755300,2.263907,-0.012715,1.750000
2022-08-31,9.938800,2.282543,-0.012715,1.750000
2022-09-01,10.013000,2.288574,0.001407,1.750000
2022-09-02,10.003500,2.287624,0.001407,1.750000
2022-09-03,10.003500,2.287624,0.001407,1.750000
2022-09-04,10.003500,2.287624,0.001407,1.750000
2022-09-05,9.918800,2.279121,0.001407,1.750000
2022-09-06,9.894500,2.276668,0.001407,1.750000
2022-09-07,9.948300,2.282091,0.001407,1.750000
2022-09-08,10.061500,2.293406,0.001407,1.750000
2022-09-09,9.983600,2.285633,0.001407,1.750000
2022-09-10,9.983600,2.285633,0.001407,1.750000
2022-09-11,9.983600,2.285633,0.001407,1.750000
2022-09-12,9.971800,2.284450,0.001407,1.750000
2022-09-13,9.998800,2.287154,0.001407,1.750000
2022-09-14,10.112500,2.298462,0.001407,1.000000
2022-09-15,10.120300,2.299233,0.001407,1.000000
2022-09-16,10.198500,2.306930,0.001407,1.000000
2022-09-17,10.198500,2.306930,0.001407,1.000000
2022-09-18,10.198500,2.306930,0.001407,1.000000
2022-09-19,10.282600,2.315142,0.001407,1.000000
2022-09-20,10.273000,2.314208,0.001407,1.000000
2022-09-21,10.285800,2.315454,0.001407,1.000000
2022-09-22,10.235000,2.310503,0.001407,1.000000
2022-09-23,10.233500,2.310356,0.001407,1.500000
2022-09-24,10.233500,2.310356,0.001407,1.500000
2022-09-25,10.233500,2.310356,0.001407,1.500000
2022-09-26,10.358500,2.322497,0.001407,1.500000
2022-09-27,10.347300,2.321415,0.001407,1.500000
2022-09-28,10.457600,2.332018,0.001407,1.500000
2022-09-29,10.451800,2.331464,0.001407,1.500000
2022-09-30,10.583800,2.344014,0.001407,1.500000
2022-10-01,10.583800,2.355449,-0.011435,1.500000
2022-10-02,10.583800,2.355449,-0.011435,1.500000
2022-10-03,10.565500,2.353718,-0.011435,1.500000
2022-10-04,10.491500,2.346690,-0.011435,1.500000
2022-10-05,10.485800,2.346146,-0.011435,1.500000
2022-10-06,10.427800,2.340600,-0.011435,1.500000
2022-10-07,10.449800,2.342707,-0.011435,1.500000
2022-10-08,10.449800,2.342707,-0.011435,1.500000
2022-10-09,10.449800,2.342707,-0.011435,1.500000
2022-10-10,10.337800,2.331931,-0.011435,1.500000
2022-10-11,10.423500,2.340187,-0.011435,1.500000
2022-10-12,10.414500,2.339323,-0.011435,1.500000
2022-10-13,10.352500,2.333352,-0.011435,1.500000
2022-10-14,10.332300,2.331399,-0.011435,1.500000
2022-10-15,10.332300,2.331399,-0.011435,1.500000
2022-10-16,10.332300,2.331399,-0.011435,1.500000
2022-10-17,10.342000,2.332337,-0.011435,1.500000
2022-10-18,10.352800,2.333381,-0.011435,1.500000
2022-10-19,10.382300,2.336227,-0.011435,1.500000
2022-10-20,10.402000,2.338122,-0.011435,1.500000
2022-10-21,10.431500,2.340954,-0.011435,1.500000
2022-10-22,10.431500,2.340954,-0.011435,1.500000
2022-10-23,10.431500,2.340954,-0.011435,1.500000
2022-10-24,10.392000,2.337160,-0.011435,1.500000
2022-10-25,10.391000,2.337064,-0.011435,1.500000
2022-10-26,10.340800,2.332221,-0.011435,1.500000
2022-10-27,10.342000,2.332337,-0.011435,1.500000
2022-10-28,10.269500,2.325303,-0.011435,1.500000
2022-10-29,10.269500,2.325303,-0.011435,1.500000
2022-10-30,10.269500,2.325303,-0.011435,1.500000
2022-10-31,10.302800,2.328540,-0.011435,1.500000
2022-11-01,10.183500,2.316232,0.000661,1.500000
2022-11-02,10.238800,2.321647,0.000661,0.750000
2022-11-03,10.354300,2.332865,0.000661,0.750000
2022-11-04,10.201900,2.318037,0.000661,1.000000
2022-11-05,10.201900,2.318037,0.000661,1.000000
2022-11-06,10.201900,2.318037,0.000661,1.000000
2022-11-07,10.255500,2.323277,0.000661,1.000000
2022-11-08,10.279500,2.325615,0.000661,1.000000
2022-11-09,10.322000,2.329741,0.000661,1.000000
2022-11-10,10.361500,2.333560,0.000661,1.000000
2022-11-11,10.263500,2.324057,0.000661,1.000000
2022-11-12,10.263500,2.324057,0.000661,1.000000
2022-11-13,10.263500,2.324057,0.000661,1.000000
2022-11-14,10.314300,2.328994,0.000661,1.000000
2022-11-15,10.357000,2.333126,0.000661,1.000000
2022-11-16,10.367500,2.334139,0.000661,1.000000
2022-11-17,10.498000,2.346648,0.000661,1.000000
2022-11-18,10.486000,2.345504,0.000661,1.000000
2022-11-19,10.486000,2.345504,0.000661,1.000000
2022-11-20,10.486000,2.345504,0.000661,1.000000
2022-11-21,10.489800,2.345866,0.000661,1.000000
2022-11-22,10.444500,2.341538,0.000661,1.000000
2022-11-23,10.365900,2.333985,0.000661,1.000000
2022-11-24,10.343500,2.331821,0.000661,1.000000
2022-11-25,10.298500,2.327461,0.000661,1.000000
2022-11-26,10.298500,2.327461,0.000661,1.000000
2022-11-27,10.298500,2.327461,0.000661,1.000000
2022-11-28,10.364000,2.333801,0.000661,1.000000
2022-11-29,10.331300,2.330641,0.000661,1.000000
2022-11-30,10.264800,2.324184,0.000661,1.000000
2022-12-01,10.249500,2.309302,0.013390,1.000000
2022-12-02,10.261500,2.310472,0.013390,1.000000
2022-12-03,10.261500,2.310472,0.013390,1.000000
2022-12-04,10.261500,2.310472,0.013390,1.000000
2022-12-05,10.336600,2.317764,0.013390,1.000000
2022-12-06,10.440800,2.327795,0.013390,1.000000
2022-12-07,10.525500,2.335874,0.013390,1.000000
2022-12-08,10.488000,2.332305,0.013390,1.000000
2022-12-09,10.534500,2.336729,0.013390,1.000000
2022-12-10,10.534500,2.336729,0.013390,1.000000
2022-12-11,10.534500,2.336729,0.013390,1.000000
2022-12-12,10.554800,2.338654,0.013390,1.000000
2022-12-13,10.467900,2.330387,0.013390,1.000000
2022-12-14,10.362000,2.320219,0.013390,1.000000
2022-12-15,10.401300,2.324004,0.013390,1.000000
2022-12-16,10.483300,2.331857,0.013390,1.250000
2022-12-17,10.483300,2.331857,0.013390,1.250000
2022-12-18,10.483300,2.331857,0.013390,1.250000
2022-12-19,10.502500,2.333687,0.013390,1.250000
2022-12-20,10.509800,2.334382,0.013390,1.250000
2022-12-21,10.430900,2.326846,0.013390,0.750000
2022-12-22,10.412300,2.325061,0.013390,0.750000
2022-12-23,10.444800,2.328178,0.013390,0.750000
2022-12-24,10.444800,2.328178,0.013390,0.750000
2022-12-25,10.444800,2.328178,0.013390,0.750000
2022-12-26,10.444800,2.328178,0.013390,0.750000
2022-12-27,10.489500,2.332448,0.013390,0.750000
2022-12-28,10.449500,2.328627,0.013390,0.750000
2022-12-29,10.550000,2.338199,0.013390,0.750000
2022-12-30,10.513800,2.334762,0.013390,0.750000
2022-12-31,10.513800,2.334762,0.013390,0.750000
2023-01-01,10.513800,2.331871,0.002891,0.750000
2023-01-02,10.513500,2.331842,0.002891,0.750000
2023-01-03,10.528000,2.333221,0.002891,0.750000
2023-01-04,10.738000,2.352971,0.002891,0.750000
2023-01-05,10.724800,2.351741,0.002891,0.750000
2023-01-06,10.807000,2.359376,0.002891,0.750000
2023-01-07,10.807000,2.359376,0.002891,0.750000
2023-01-08,10.807000,2.359376,0.002891,0.750000
2023-01-09,10.610800,2.341055,0.002891,0.750000
2023-01-10,10.678500,2.347415,0.002891,0.750000
2023-01-11,10.738000,2.352971,0.002891,0.750000
2023-01-12,10.722800,2.351555,0.002891,0.750000
2023-01-13,10.694500,2.348912,0.002891,0.750000
2023-01-14,10.694500,2.348912,0.002891,0.750000
2023-01-15,10.694500,2.348912,0.002891,0.750000
2023-01-16,10.694500,2.348912,0.002891,0.750000
2023-01-17,10.746300,2.353744,0.002891,0.750000
2023-01-18,10.655300,2.345240,0.002891,0.750000
2023-01-19,10.746000,2.353716,0.002891,0.750000
2023-01-20,10.713500,2.350687,0.002891,0.750000
2023-01-21,10.713500,2.350687,0.002891,0.750000
2023-01-22,10.713500,2.350687,0.002891,0.750000
2023-01-23,10.683500,2.347883,0.002891,0.750000
2023-01-24,10.719300,2.351228,0.002891,0.750000
2023-01-25,10.789600,2.357765,0.002891,0.750000
2023-01-26,10.762000,2.355204,0.002891,0.750000
2023-01-27,10.760000,2.355018,0.002891,0.750000
2023-01-28,10.760000,2.355018,0.002891,0.750000
2023-01-29,10.760000,2.355018,0.002891,0.750000
2023-01-30,10.792500,2.358034,0.002891,0.750000
2023-01-31,10.908300,2.368706,0.002891,0.750000
2023-02-01,10.856900,2.364714,-0.000731,0.750000
2023-02-02,10.953500,2.373572,-0.000731,0.750000
2023-02-03,10.978300,2.375833,-0.000731,0.750000
2023-02-04,10.978300,2.375833,-0.000731,0.750000
2023-02-05,10.978300,2.375833,-0.000731,0.750000
2023-02-06,11.042800,2.381691,-0.000731,0.750000
2023-02-07,11.125300,2.389135,-0.000731,0.750000
2023-02-08,11.026000,2.380169,-0.000731,0.250000
2023-02-09,10.912300,2.369803,-0.000731,0.250000
2023-02-10,10.871000,2.366011,-0.000731,0.250000
2023-02-11,10.871000,2.366011,-0.000731,0.250000
2023-02-12,10.871000,2.366011,-0.000731,0.250000
2023-02-13,10.821300,2.361429,-0.000731,0.250000
2023-02-14,10.877800,2.366637,-0.000731,0.250000
2023-02-15,10.919300,2.370445,-0.000731,0.250000
2023-02-16,10.951300,2.373371,-0.000731,0.250000
2023-02-17,11.015000,2.379171,-0.000731,0.250000
2023-02-18,11.015000,2.379171,-0.000731,0.250000
2023-02-19,11.015000,2.379171,-0.000731,0.250000
2023-02-20,10.968300,2.374922,-0.000731,0.250000
2023-02-21,10.946800,2.372960,-0.000731,0.250000
2023-02-22,10.966500,2.374758,-0.000731,0.250000
2023-02-23,10.954500,2.373663,-0.000731,0.250000
2023-02-24,10.937000,2.372064,-0.000731,0.250000
2023-02-25,10.937000,2.372064,-0.000731,0.250000
2023-02-26,10.937000,2.372064,-0.000731,0.250000
2023-02-27,10.963500,2.374484,-0.000731,0.250000
2023-02-28,10.971300,2.375196,-0.000731,0.250000
2023-03-01,11.036500,2.380499,0.000622,0.250000
2023-03-02,11.085000,2.384883,0.000622,0.250000
2023-03-03,11.061000,2.382716,0.000622,0.250000
2023-03-04,11.061000,2.382716,0.000622,0.250000
2023-03-05,11.061000,2.382716,0.000622,0.250000
2023-03-06,11.110900,2.387217,0.000622,0.250000
2023-03-07,11.193500,2.394624,0.000622,0.250000
2023-03-08,11.220500,2.397033,0.000622,0.250000
2023-03-09,11.271500,2.401568,0.000622,0.250000
2023-03-10,11.290000,2.403208,0.000622,0.250000
2023-03-11,11.290000,2.403208,0.000622,0.250000
2023-03-12,11.290000,2.403208,0.000622,0.250000
2023-03-13,11.389300,2.411965,0.000622,0.250000
2023-03-14,11.335000,2.407186,0.000622,0.250000
2023-03-15,11.340000,2.407627,0.000622,0.250000
2023-03-16,11.448700,2.417167,0.000622,0.250000
2023-03-17,11.421800,2.414814,0.000622,0.250000
2023-03-18,11.421800,2.414814,0.000622,0.250000
2023-03-19,11.421800,2.414814,0.000622,0.250000
2023-03-20,11.421000,2.414744,0.000622,0.250000
2023-03-21,11.312500,2.405199,0.000622,0.250000
2023-03-22,11.332000,2.406921,0.000622,-0.250000
2023-03-23,11.284000,2.402676,0.000622,-0.250000
2023-03-24,11.306500,2.404668,0.000622,0.000000
2023-03-25,11.306500,2.404668,0.000622,0.000000
2023-03-26,11.306500,2.404668,0.000622,0.000000
2023-03-27,11.338000,2.407451,0.000622,0.000000
2023-03-28,11.324000,2.406215,0.000622,0.000000
2023-03-29,11.300500,2.404138,0.000622,0.000000
2023-03-30,11.357000,2.409125,0.000622,0.000000
2023-03-31,11.394000,2.412378,0.000622,0.000000
2023-04-01,11.394000,2.409964,0.002413,0.000000
2023-04-02,11.394000,2.409964,0.002413,0.000000
2023-04-03,11.251500,2.397379,0.002413,0.000000
2023-04-04,11.234500,2.395867,0.002413,0.000000
2023-04-05,11.399000,2.410403,0.002413,0.000000
2023-04-06,11.399000,2.410403,0.002413,0.000000
2023-04-07,11.399000,2.410403,0.002413,0.000000
2023-04-08,11.399000,2.410403,0.002413,0.000000
2023-04-09,11.399000,2.410403,0.002413,0.000000
2023-04-10,11.399000,2.410403,0.002413,0.000000
2023-04-11,11.543500,2.423000,0.002413,0.000000
2023-04-12,11.474500,2.417005,0.002413,0.000000
2023-04-13,11.457000,2.415478,0.002413,0.000000
2023-04-14,11.402000,2.410666,0.002413,0.000000
2023-04-15,11.402000,2.410666,0.002413,0.000000
2023-04-16,11.402000,2.410666,0.002413,0.000000
2023-04-17,11.364000,2.407328,0.002413,0.000000
2023-04-18,11.467500,2.416395,0.002413,0.000000
2023-04-19,11.533500,2.422133,0.002413,0.000000
2023-04-20,11.604000,2.428227,0.002413,0.000000
2023-04-21,11.650500,2.432227,0.002413,0.000000
2023-04-22,11.650500,2.432227,0.002413,0.000000
2023-04-23,11.650500,2.432227,0.002413,0.000000
2023-04-24,11.647000,2.431926,0.002413,0.000000
2023-04-25,11.695000,2.436039,0.002413,0.000000
2023-04-26,11.722000,2.438345,0.002413,0.000000
2023-04-27,11.714000,2.437662,0.002413,0.000000
2023-04-28,11.791000,2.444214,0.002413,0.000000
2023-04-29,11.791000,2.444214,0.002413,0.000000
2023-04-30,11.791000,2.444214,0.002413,0.000000
2023-05-01,11.791000,2.438918,0.005297,0.000000
2023-05-02,11.762000,2.436455,0.005297,0.000000
2023-05-03,11.886000,2.446942,0.005297,0.000000
2023-05-04,11.828200,2.442068,0.005297,0.000000
2023-05-05,11.689500,2.430272,0.005297,0.250000
2023-05-06,11.689500,2.430272,0.005297,0.250000
2023-05-07,11.689500,2.430272,0.005297,0.250000
2023-05-08,11.550500,2.418310,0.005297,0.250000
2023-05-09,11.575000,2.420429,0.005297,0.250000
2023-05-10,11.548500,2.418137,0.005297,0.000000
2023-05-11,11.518000,2.415492,0.005297,0.000000
2023-05-12,11.631000,2.425255,0.005297,0.000000
2023-05-13,11.631000,2.425255,0.005297,0.000000
2023-05-14,11.631000,2.425255,0.005297,0.000000
2023-05-15,11.583000,2.421120,0.005297,0.000000
2023-05-16,11.613000,2.423706,0.005297,0.000000
2023-05-17,11.613000,2.423706,0.005297,0.000000
2023-05-18,11.613000,2.423706,0.005297,0.000000
2023-05-19,11.701000,2.431255,0.005297,0.000000
2023-05-20,11.701000,2.431255,0.005297,0.000000
2023-05-21,11.701000,2.431255,0.005297,0.000000
2023-05-22,11.776500,2.437687,0.005297,0.000000
2023-05-23,11.792000,2.439002,0.005297,0.000000
2023-05-24,11.817500,2.441163,0.005297,0.000000
2023-05-25,11.769500,2.437092,0.005297,0.000000
2023-05-26,11.821800,2.441526,0.005297,0.000000
2023-05-27,11.821800,2.441526,0.005297,0.000000
2023-05-28,11.821800,2.441526,0.005297,0.000000
2023-05-29,11.821800,2.441526,0.005297,0.000000
2023-05-30,11.874500,2.445974,0.005297,0.000000
2023-05-31,12.004500,2.456863,0.005297,0.000000
2023-06-01,11.967000,2.450819,0.002915,0.000000
2023-06-02,11.845000,2.440572,0.002915,0.000000
2023-06-03,11.845000,2.440572,0.002915,0.000000
2023-06-04,11.845000,2.440572,0.002915,0.000000
2023-06-05,11.827500,2.439094,0.002915,0.000000
2023-06-06,11.877500,2.443312,0.002915,0.000000
2023-06-07,11.797500,2.436554,0.002915,0.000000
2023-06-08,11.758000,2.433200,0.002915,0.000000
2023-06-09,11.612000,2.420706,0.002915,0.000000
2023-06-10,11.612000,2.420706,0.002915,0.000000
2023-06-11,11.612000,2.420706,0.002915,0.000000
2023-06-12,11.634000,2.422598,0.002915,0.000000
2023-06-13,11.623500,2.421695,0.002915,0.000000
2023-06-14,11.476000,2.408924,0.002915,0.000000
2023-06-15,11.502500,2.411231,0.002915,0.000000
2023-06-16,11.517000,2.412491,0.002915,0.000000
2023-06-17,11.517000,2.412491,0.002915,0.000000
2023-06-18,11.517000,2.412491,0.002915,0.000000
2023-06-19,11.633500,2.422555,0.002915,0.000000
2023-06-20,11.715500,2.429579,0.002915,0.000000
2023-06-21,11.747000,2.432264,0.002915,-0.250000
2023-06-22,11.599000,2.419585,0.002915,-0.250000
2023-06-23,11.856500,2.441543,0.002915,0.250000
2023-06-24,11.856500,2.441543,0.002915,0.250000
2023-06-25,11.856500,2.441543,0.002915,0.250000
2023-06-26,11.708000,2.428939,0.002915,0.250000
2023-06-27,11.756300,2.433056,0.002915,0.250000
2023-06-28,11.839500,2.440108,0.002915,0.250000
2023-06-29,11.764500,2.433753,0.002915,0.250000
2023-06-30,11.704000,2.428597,0.002915,0.250000
2023-07-01,11.704000,2.422226,0.006371,0.250000
2023-07-02,11.704000,2.422226,0.006371,0.250000
2023-07-03,11.694500,2.421414,0.006371,0.250000
2023-07-04,11.595800,2.412939,0.006371,0.250000
2023-07-05,11.645500,2.417216,0.006371,0.250000
2023-07-06,11.637000,2.416485,0.006371,0.250000
2023-07-07,11.708500,2.422611,0.006371,0.250000
2023-07-08,11.708500,2.422611,0.006371,0.250000
2023-07-09,11.708500,2.422611,0.006371,0.250000
2023-07-10,11.563500,2.410149,0.006371,0.250000
2023-07-11,11.452000,2.400460,0.006371,0.250000
2023-07-12,11.331000,2.389838,0.006371,0.250000
2023-07-13,11.248000,2.382486,0.006371,0.250000
2023-07-14,11.210500,2.379147,0.006371,0.250000
2023-07-15,11.210500,2.379147,0.006371,0.250000
2023-07-16,11.210500,2.379147,0.006371,0.250000
2023-07-17,11.242000,2.381952,0.006371,0.250000
2023-07-18,11.339500,2.390588,0.006371,0.250000
2023-07-19,11.266000,2.384085,0.006371,0.250000
2023-07-20,11.155500,2.374228,0.006371,0.250000
2023-07-21,11.177500,2.376199,0.006371,0.250000
2023-07-22,11.177500,2.376199,0.006371,0.250000
2023-07-23,11.177500,2.376199,0.006371,0.250000
2023-07-24,11.192500,2.377540,0.006371,0.250000
2023-07-25,11.160500,2.374676,0.006371,0.250000
2023-07-26,11.200000,2.378209,0.006371,0.250000
2023-07-27,11.127500,2.371715,0.006371,0.250000
2023-07-28,11.168000,2.375348,0.006371,0.250000
2023-07-29,11.168000,2.375348,0.006371,0.250000
2023-07-30,11.168000,2.375348,0.006371,0.250000
2023-07-31,11.180500,2.376467,0.006371,0.250000
2023-08-01,11.211000,2.390872,-0.011681,0.250000
2023-08-02,11.161500,2.386447,-0.011681,0.000000
2023-08-03,11.276500,2.396698,-0.011681,0.000000
2023-08-04,11.185800,2.388622,-0.011681,0.000000
2023-08-05,11.185800,2.388622,-0.011681,0.000000
2023-08-06,11.185800,2.388622,-0.011681,0.000000
2023-08-07,11.148500,2.385282,-0.011681,0.000000
2023-08-08,11.295000,2.398337,-0.011681,0.000000
2023-08-09,11.206300,2.390453,-0.011681,0.000000
2023-08-10,11.178500,2.387969,-0.011681,0.000000
2023-08-11,11.422500,2.409562,-0.011681,0.000000
2023-08-12,11.422500,2.409562,-0.011681,0.000000
2023-08-13,11.422500,2.409562,-0.011681,0.000000
2023-08-14,11.434000,2.410568,-0.011681,0.000000
2023-08-15,11.470500,2.413755,-0.011681,0.000000
2023-08-16,11.453000,2.412229,-0.011681,0.000000
2023-08-17,11.498500,2.416194,-0.011681,0.000000
2023-08-18,11.580000,2.423256,-0.011681,0.250000
2023-08-19,11.580000,2.423256,-0.011681,0.250000
2023-08-20,11.580000,2.423256,-0.011681,0.250000
2023-08-21,11.520500,2.418105,-0.011681,0.250000
2023-08-22,11.519500,2.418018,-0.011681,0.250000
2023-08-23,11.573000,2.422652,-0.011681,0.250000
2023-08-24,11.577500,2.423041,-0.011681,0.250000
2023-08-25,11.518000,2.417888,-0.011681,0.250000
2023-08-26,11.518000,2.417888,-0.011681,0.250000
2023-08-27,11.518000,2.417888,-0.011681,0.250000
2023-08-28,11.570500,2.422436,-0.011681,0.250000
2023-08-29,11.564500,2.421917,-0.011681,0.250000
2023-08-30,11.546000,2.420316,-0.011681,0.250000
2023-08-31,11.580000,2.423256,-0.011681,0.250000
2023-09-01,11.486000,2.410501,0.004605,0.250000
2023-09-02,11.486000,2.410501,0.004605,0.250000
2023-09-03,11.486000,2.410501,0.004605,0.250000
2023-09-04,11.500500,2.411763,0.004605,0.250000
2023-09-05,11.543500,2.415495,0.004605,0.250000
2023-09-06,11.492000,2.411023,0.004605,0.250000
2023-09-07,11.480500,2.410022,0.004605,0.250000
2023-09-08,11.422000,2.404913,0.004605,0.250000
2023-09-09,11.422000,2.404913,0.004605,0.250000
2023-09-10,11.422000,2.404913,0.004605,0.250000
2023-09-11,11.424000,2.405088,0.004605,0.250000
2023-09-12,11.454000,2.407711,0.004605,0.250000
2023-09-13,11.478000,2.409804,0.004605,0.250000
2023-09-14,11.503800,2.412049,0.004605,0.250000
2023-09-15,11.422000,2.404913,0.004605,0.250000
2023-09-16,11.422000,2.404913,0.004605,0.250000
2023-09-17,11.422000,2.404913,0.004605,0.250000
2023-09-18,11.568800,2.417684,0.004605,0.250000
2023-09-19,11.490500,2.410893,0.004605,0.250000
2023-09-20,11.482000,2.410153,0.004605,0.000000
2023-09-21,11.527000,2.414064,0.004605,0.000000
2023-09-22,11.427000,2.405351,0.004605,0.250000
2023-09-23,11.427000,2.405351,0.004605,0.250000
2023-09-24,11.427000,2.405351,0.004605,0.250000
2023-09-25,11.430000,2.405614,0.004605,0.250000
2023-09-26,11.440000,2.406488,0.004605,0.250000
2023-09-27,11.361000,2.399558,0.004605,0.250000
2023-09-28,11.316000,2.395590,0.004605,0.250000
2023-09-29,11.253500,2.390051,0.004605,0.250000
2023-09-30,11.253500,2.390051,0.004605,0.250000
2023-10-01,11.253500,2.385494,0.004557,0.250000
2023-10-02,11.322500,2.391606,0.004557,0.250000
2023-10-03,11.425800,2.400689,0.004557,0.250000
2023-10-04,11.513500,2.408335,0.004557,0.250000
2023-10-05,11.570300,2.413256,0.004557,0.250000
2023-10-06,11.609000,2.416595,0.004557,0.250000
2023-10-07,11.609000,2.416595,0.004557,0.250000
2023-10-08,11.609000,2.416595,0.004557,0.250000
2023-10-09,11.482800,2.405665,0.004557,0.250000
2023-10-10,11.496500,2.406857,0.004557,0.250000
2023-10-11,11.495300,2.406753,0.004557,0.250000
2023-10-12,11.516500,2.408595,0.004557,0.250000
2023-10-13,11.516000,2.408552,0.004557,0.250000
2023-10-14,11.516000,2.408552,0.004557,0.250000
2023-10-15,11.516000,2.408552,0.004557,0.250000
2023-10-16,11.517000,2.408639,0.004557,0.250000
2023-10-17,11.576000,2.413749,0.004557,0.250000
2023-10-18,11.595000,2.415389,0.004557,0.250000
2023-10-19,11.697300,2.424173,0.004557,0.250000
2023-10-20,11.680800,2.422761,0.004557,0.250000
2023-10-21,11.680800,2.422761,0.004557,0.250000
2023-10-22,11.680800,2.422761,0.004557,0.250000
2023-10-23,11.798500,2.432787,0.004557,0.250000
2023-10-24,11.825500,2.435073,0.004557,0.250000
2023-10-25,11.838000,2.436129,0.004557,0.250000
2023-10-26,11.855000,2.437564,0.004557,0.250000
2023-10-27,11.828500,2.435326,0.004557,0.250000
2023-10-28,11.828500,2.435326,0.004557,0.250000
2023-10-29,11.828500,2.435326,0.004557,0.250000
2023-10-30,11.790500,2.432109,0.004557,0.250000
2023-10-31,11.873500,2.439124,0.004557,0.250000
2023-11-01,11.796000,2.430125,0.002450,0.250000
2023-11-02,11.874300,2.436741,0.002450,0.250000
2023-11-03,11.853500,2.434988,0.002450,0.250000
2023-11-04,11.853500,2.434988,0.002450,0.250000
2023-11-05,11.853500,2.434988,0.002450,0.250000
2023-11-06,11.823500,2.432453,0.002450,0.250000
2023-11-07,11.922000,2.440750,0.002450,0.250000
2023-11-08,11.930500,2.441462,0.002450,0.250000
2023-11-09,11.933500,2.441714,0.002450,0.250000
2023-11-10,11.872500,2.436589,0.002450,0.250000
2023-11-11,11.872500,2.436589,0.002450,0.250000
2023-11-12,11.872500,2.436589,0.002450,0.250000
2023-11-13,11.877000,2.436968,0.002450,0.250000
2023-11-14,11.945000,2.442677,0.002450,0.250000
2023-11-15,11.746000,2.425877,0.002450,0.250000
2023-11-16,11.767500,2.427706,0.002450,0.250000
2023-11-17,11.811000,2.431396,0.002450,0.250000
2023-11-18,11.811000,2.431396,0.002450,0.250000
2023-11-19,11.811000,2.431396,0.002450,0.250000
2023-11-20,11.720000,2.423661,0.002450,0.250000
2023-11-21,11.670000,2.419386,0.002450,0.250000
2023-11-22,11.702000,2.422124,0.002450,0.250000
2023-11-23,11.711000,2.422893,0.002450,0.250000
2023-11-24,11.734500,2.424898,0.002450,0.250000
2023-11-25,11.734500,2.424898,0.002450,0.250000
2023-11-26,11.734500,2.424898,0.002450,0.250000
2023-11-27,11.684000,2.420585,0.002450,0.250000
2023-11-28,11.716500,2.423362,0.002450,0.250000
2023-11-29,11.696500,2.421654,0.002450,0.250000
2023-11-30,11.720000,2.423661,0.002450,0.250000
2023-12-01,11.698000,2.417967,0.003815,0.250000
2023-12-02,11.698000,2.417967,0.003815,0.250000
2023-12-03,11.698000,2.417967,0.003815,0.250000
2023-12-04,11.678000,2.416256,0.003815,0.250000
2023-12-05,11.786500,2.425504,0.003815,0.250000
2023-12-06,11.796000,2.426310,0.003815,0.250000
2023-12-07,11.753500,2.422700,0.003815,0.250000
2023-12-08,11.727000,2.420443,0.003815,0.250000
2023-12-09,11.727000,2.420443,0.003815,0.250000
2023-12-10,11.727000,2.420443,0.003815,0.250000
2023-12-11,11.795000,2.426225,0.003815,0.250000
2023-12-12,11.778000,2.424783,0.003815,0.250000
2023-12-13,11.825000,2.428765,0.003815,0.250000
2023-12-14,11.518000,2.402460,0.003815,0.250000
2023-12-15,11.449500,2.396495,0.003815,0.500000
2023-12-16,11.449500,2.396495,0.003815,0.500000
2023-12-17,11.449500,2.396495,0.003815,0.500000
2023-12-18,11.348500,2.387635,0.003815,0.500000
2023-12-19,11.365500,2.389132,0.003815,0.500000
2023-12-20,11.289500,2.382423,0.003815,0.500000
2023-12-21,11.315000,2.384679,0.003815,0.500000
2023-12-22,11.270500,2.380738,0.003815,0.500000
2023-12-23,11.270500,2.380738,0.003815,0.500000
2023-12-24,11.270500,2.380738,0.003815,0.500000
2023-12-25,11.270500,2.380738,0.003815,0.500000
2023-12-26,11.270500,2.380738,0.003815,0.500000
2023-12-27,11.235500,2.377628,0.003815,0.500000
2023-12-28,11.262500,2.380028,0.003815,0.500000
2023-12-29,11.240500,2.378073,0.003815,0.500000
2023-12-30,11.240500,2.378073,0.003815,0.500000
2023-12-31,11.240500,2.378073,0.003815,0.500000
2024-01-01,11.240500,2.379090,-0.001017,0.500000
2024-01-02,11.281500,2.382731,-0.001017,0.500000
2024-01-03,11.320000,2.386138,-0.001017,0.500000
2024-01-04,11.284500,2.382997,-0.001017,0.500000
2024-01-05,11.309000,2.385165,-0.001017,0.500000
2024-01-06,11.309000,2.385165,-0.001017,0.500000
2024-01-07,11.309000,2.385165,-0.001017,0.500000
2024-01-08,11.362000,2.389841,-0.001017,0.500000
2024-01-09,11.308000,2.385077,-0.001017,0.500000
2024-01-10,11.291500,2.383617,-0.001017,0.500000
2024-01-11,11.328300,2.386870,-0.001017,0.500000
2024-01-12,11.276500,2.382287,-0.001017,0.500000
2024-01-13,11.276500,2.382287,-0.001017,0.500000
2024-01-14,11.276500,2.382287,-0.001017,0.500000
2024-01-15,11.314000,2.385607,-0.001017,0.500000
2024-01-16,11.333500,2.387329,-0.001017,0.500000
